"Gene.names","mIMCD_1","mIMCD_2","mIMCD_3","mIMCD_4"
"PCMTD1",452.25,488.8,474.22,473.79
"9630028B13RIK",0,0,0,0
"2410124H12RIK",0,0,0,0
"USP42",503.47,514.67,533.81,483.27
"OR4C127",0,0,0,0
"FFAR2",0,0,0,0
"TAF7",231.5,263.81,278.5,242.93
"MTLN",83.23,79.87,87.27,79.83
"PCDH19",434.33,457.58,456.52,424.12
"NUP160",1163.15,1191.91,1188.8,1122.75
"CACNA1C",0,0,0,0
"GFOD1",31.75,43.59,40.39,43.65
"2900026A02RIK",915.77,979.57,1024,938.11
"OR51A24",0,0,0,0
"ZFP52",148.79,177.46,169.79,154.49
"RAB11FIP5",1207.2,1265.03,1262.1,1268.33
"PLEKHM3",246.1,240.46,254.32,207.61
"SPRYD4",203.33,213.74,203.2,205.31
"ZFP46",277.09,295.02,270.27,283.7
"SAMD3",0,0,0,0
"COMMD1",413.84,401.27,384.88,378.28
"NCALD",236.37,249.18,259.05,239.48
"6030498E09RIK",0,0,0,0
"OR52E2",0,0,0,0
"SIX1",701.94,655.86,683.16,733.37
"PLPP7",0.26,0,0,0
"PCDH1",192.58,176.9,177.52,196.12
"KIF18B",1084.53,1100.78,1128.96,1117.87
"FLRT3",4.87,2.25,7.73,4.02
"ZBTB22",713.72,747.26,746.49,773
"YWHAG",4089.99,4033.02,4162.3,4190.34
"OR13L2",0,0,0,0
"GM45902",1258.67,1189.66,1221.96,1237.03
"TACSTD2",2413.63,2203.54,2311.03,2302.06
"KCTD16",0,0,0,0
"PPP1R37",783.63,835.01,832.51,787.07
"PLAGL2",488.87,478.11,520.6,476.38
"OR7G17",0,0,0,0
"OR4P22",0,0,0,0
"CCDC157",453.79,483.17,487.69,471.21
"GPR87",0,0,0,0
"FHAD1",13.06,13.78,16.71,15.51
"UBQLNL",0,0,0,0
"CD14",94.5,112.22,102.72,113.14
"BBS12",216.39,205.87,185.75,209.9
"CREBZF",549.05,552.64,532.32,552.76
"GM11437",0,0,0,0
"MEIOC",0,0.56,3.49,0.29
"HSPB3",0,0,0,0
"SPN",0.26,0.56,1.25,2.01
"ZFP24",805.4,848.23,836.25,884.99
"KRTAP31-2",0,0,0,0
"CBR1",943.94,955.38,889.86,959.07
"PCDHB11",1.79,2.25,0.5,0
"FOXD4",0,0,0,0
"OR8D6",0,0,0,0
"IRF2BP2",774.92,835.29,833.26,836.75
"KCNJ16",314.73,348.18,322.13,321.32
"TLR6",11.1,13.91,16.46,18.91
"ZFP786",24.07,22.22,29.17,30.72
"UFSP1",94.5,85.22,94,82.99
"CCDC121RT3",0.51,0,0,1.15
"SIGLECH",0,0,0,0
"WDFY4",0,0,0,0
"OR6P1",0,0,0,0
"MAFG",1018.21,970.85,972.38,980.32
"FAM181B",0,0,0,0
"ARHGEF39",183.62,194.34,190.99,202.73
"RPS19BP1",339.32,331.3,315.9,308.97
"USP29",8.71,12.37,11.97,14.36
"OR6K4",0,0,0,0
"GM5124",0,0,0,0
"GM6365",0.26,0.56,0,0
"ZFP579",128.56,142.03,120.43,114.86
"PUSL1",82.57,80,82.43,104.69
"TCEAL8",353.4,401.05,359.28,378.75
"OTUD6A",0,0,0,0
"MICAL3",661.48,625.2,704.6,651.25
"MAP3K19",0,0,0,0
"OR2AG15",0,0,0,0
"CCNB3",0,0,0,0
"OR13C25",0,0,0,0
"OTOP1",0,0,0.25,0
"PCDHB2",1.28,0,0.5,0
"2010001K21RIK",0,0,0,0
"OR14J9",0,0,0,0
"RAP2A",219.21,210.65,221.16,203.59
"C230029F24RIK",0,0,0,0
"KRT9",0,0,0,0
"UBQLN3",0,0,0,0
"H1F4",5.12,5.06,3.24,4.88
"GM9857",0,0,0,0
"FBL-PS2",10.77,12.33,13.68,12.76
"KCTD19",0,0.28,0,0
"B3GNT2",764.68,743.09,737.89,737.87
"LRRC3",2.82,5.06,1.5,2.3
"PCDHB1",0,0,0,0
"AU021092",5.89,3.94,5.49,4.59
"COA6",180.29,178.03,158.32,176.02
"DCUN1D4",313.96,329.62,321.14,313.85
"TRIM32",493.23,504.27,526.83,537.25
"PCDHB6",0.26,0,0.5,0
"OR2AG12",0,0,0,0
"TREML4",0,0,0,0
"VMN1R73",0,0,0,0
"PCBP1",3381.65,3383.07,3376.17,3519.57
"TMEM198",5.63,2.81,4.99,2.3
"SENP8",107.56,108.28,105.22,99.93
"OR13AE2",0,0,0,0
"APON",4.35,4.5,7.48,5.74
"WDCP",95.78,84.94,70.56,87.01
"RPL31-PS13",0,0,0,0
"KCNF1",3.07,2.81,1.99,3.45
"KCTD14",0.51,0.28,0.25,0.29
"FAM243",0.26,0,0,0
"GM5087",0,0,0,0
"METTL5",177.73,141.75,163.31,164.82
"PABPC2",0,0,0,0
"RINL",6.4,1.97,3.99,6.32
"FAM229B",32.01,45.56,36.9,42.5
"TTN",0.26,0.56,0.25,0.57
"WFDC21",0,0,0,0
"4930544M13RIK",0,0,0,0
"XRCC1",696.82,709.29,713.33,702.08
"WFDC15A",0,0,0,0
"IQCJ",0,0,0,0
"TUBGCP6",772.26,766.54,788.87,724.55
"4930564D02RIK",0,0,0,0
"NLGN2",936.77,957.35,1018.76,953.04
"OR8S5",0,0,0,0
"KRTAP19-5",0,0,0,0
"ADAM6B",0,0,0,0
"A530095I07RIK",0,0,0,0
"COX6B2",0.26,0.28,0,0.57
"SOX12",680.17,625.48,681.17,694.32
"RHOX2A",0,0,0,0
"E230016K23RIK",5.89,4.78,6.98,8.33
"GYPA",0,0,0,0
"B230319C09RIK",1.79,2.25,2.49,0.86
"RTL8C",0,0,0,0
"ARF3",3141.95,3092.54,3129.83,3142.26
"MEST",15.63,12.02,16.31,14.38
"SAMD7",0,0,0,0
"TBC1D22A",318.06,325.68,343.08,332.23
"VMN2R72",0,0,0,0
"KRT71",0,0,0,0
"OR52N1",0,0,0,0
"KLHDC1",52.75,46.97,42.39,47.09
"TEX37",0,0,0,0
"ABCA16",0,0,0,0
"CD209F",0,0,0,0
"SOX6",1.02,1.69,1.25,1.44
"TAS2R144",0,0,0,0
"RSPO2",0,0,0,0
"SPATS2",976.21,935.98,975.13,982.04
"PRSS58",0,0,0,0
"5031410I06RIK",0,0,0,0
"B3GLCT",360.32,339.46,358.29,377.89
"XKR4",0,0,0,0
"OR7C19",0,0,0,0
"RNF133",1.79,0.56,1.75,0.57
"NANOS2",0,0,0,0
"TLR11",0,0,0,0
"PRDM9",65.81,66.37,70.31,72.65
"ERICH1",151.6,128.53,140.62,136.97
"CASR",0,0,0.25,0
"SEC31B",5.38,2.25,3.24,6.03
"IGFN1",0,0,0,0
"A530006G24RIK",0,0,0,0
"SMIM11",262.23,284.62,267.53,283.41
"LAX1",8.71,10.41,12.22,8.04
"GM9864",0,0,0,0
"OR10P1",0,0,0,0
"BTLA",0,0,0,0
"A330070K13RIK",0,0,0,0
"PPP1R2-PS7",0,0,0,0
"SLC6A7",0,0,0,0
"TAGAP1",614.83,679.16,597.8,626.56
"PFDN4",164.05,187.77,190.9,170.53
"KLF13",436.63,441.55,454.53,411.77
"ZFP217",783.63,795.64,812.56,776.16
"OR8B42",0,0,0,0
"PARD3B",22.79,27.28,24.93,28.14
"1700029F12RIK",0,0,0,0
"DOCK8",13.32,14.06,15.96,8.33
"RGS14",0,0.28,0,0
"PRSS51",0,0,0,0
"GNPDA1",268.12,290.52,282.99,290.02
"MTCL1",708.34,726.45,732.78,702.36
"D630039A03RIK",0.26,0,0.75,0
"F730043M19RIK",101.92,91.4,99.23,96.48
"AKR1B7",4.1,2.25,2.49,2.01
"SEMA5B",6.15,3.09,3.49,4.59
"FOXO6",25.1,29.81,23.44,34.17
"RBM12B2",192.44,192.51,190.72,188.03
"BABAM2",589.52,614.23,605.62,597.27
"RASAL3",0,0,0,0
"GM9869",0,0,0,0
"PPP4R2",1869.94,1890.76,1908.58,1931.31
"RPS10",6565.55,6337.49,5958.76,6519.28
"PLPP2",1086.33,1070.69,1054.16,1095.75
"GM9870",0.73,3.33,3.71,2.67
"ACVR2A",282.81,321.58,320.01,265.53
"GM650",0,0,0,0
"PLD4",0,0.28,0.5,0
"SERPINB6C",0,0,0.25,0
"OR7G30",0,0,0,0
"HBB-Y",0,0,0,0
"GM14964",0,0,0,0
"GM5963",0,0,0,0
"CD177",0,0,0,0
"OPA3",611.28,629.98,647.26,621.96
"HBB-BH1",0,0,0,0
"PPP1R36",0,0,0,0
"GPR17",0,0,0.25,0
"EPX",0,0,0,0
"GM9871",0,0,0,0
"A930035D04RIK",3.33,1.69,2.24,4.31
"ZEB2OS",1.02,1.12,1.5,1.15
"ZFP622",881.2,908.41,855.95,915.71
"FPR2",0,0,0,0
"BHLHA15",13.06,21.09,18.2,14.93
"DNAH3",0,0,0,0
"OSTN",0,0,0,0
"TSPAN32OS",0,0,0,0
"5330438D12RIK",7.94,10.97,8.48,9.76
"TAF9",71.44,63.77,49.25,64.69
"8030423F21RIK",0,0,0,0
"PPP6R1",1257.39,1242.25,1272.08,1301.07
"CDC42SE2",1245.87,1247.59,1245.9,1303.94
"LTN1",1547.8,1589.02,1632.36,1593.09
"DOC2A",0,0,0,0
"TBC1D30",190.79,189.84,192.98,176.88
"MRGPRA6",0,0,0,0
"HBB-BS",0,0,0,0
"SLC39A1",1638.96,1682.09,1630.61,1659.39
"LRRC15",2.56,0.28,0.25,0.29
"ANKRD44",600.53,596.8,598.64,587.79
"1700024B05RIK",0,0,0,0
"CX3CR1",0,0,0,0
"IMMT",1762.4,1782.52,1808.39,1809.6
"CEMIP",2.05,3.09,1.75,1.44
"ZDHHC19",0,0,0,0
"B630019K06RIK",0,0,0,0
"GM9873",0,0,0,0
"TMEM106C",402.31,392.61,399.43,402.58
"HOXD3OS1",12.47,14.57,8.46,9.9
"IL1RAPL1",0,0,0,0
"MPP3",18.44,16.31,21.69,22.68
"ACTN2",0,0,0,0
"4921508M14RIK",0,0,0,0
"RNASE9",0,0,0,0
"NRROS",16.39,20.81,18.7,19.53
"TRPM3",13.83,19.97,16.71,12.92
"ACOT4",0,0,0,0
"RFT1",172.6,166.78,161.32,171.71
"MOGAT2",0,0,0.25,0
"EZR",5536.89,5696.01,5773.47,5571.52
"FCNAOS",0,0,0,0
"REXO4",527.29,547.58,566.48,576.88
"CCDC171",25.1,21.94,18.95,21.25
"GM28047",0,0,0,0
"TCHH",218.44,237.93,220.16,227.42
"OR2T6",0,0,0,0
"SMIM30",230.74,224.43,240.6,257.57
"B4GALT3",958.24,987.39,956.46,954.83
"GM9877",0,0,0,0
"TMCO1",1072.24,1113.44,1039.7,1094.89
"BMPR1B",0,0,0,0
"CEBPE",0,0,0,0
"ZFP961",190.27,193.78,203.2,198.99
"GET3",1668.42,1659.33,1482.51,1592.23
"ATP6V1A",2473.81,2481.68,2427.47,2482.1
"PMP2",0,0,0,0
"TCP10C",0,0,0,0
"C130026I21RIK",0,0,0,0
"A330008L17RIK",0,0,0,0
"GM8174",0,0,0,0.29
"TMEM171",231.76,229.78,245.09,221.39
"CHERP",1604.72,1640.29,1638.11,1616.07
"PKDREJ",0.26,0,0,0
"EPHA3",0,0,0,0
"OR12J5",0,0,0,0
"NAV2",247.13,259.59,255.81,239.19
"ROBO2",0,0,0,0
"CYP2J5",0,0,0,0
"SPDYA",6.83,10.68,8.62,6.84
"NUP188",1716.56,1756.92,1716.88,1665.17
"PBX1",1522.19,1603.93,1553.82,1494.89
"OR5AC16",0,0,0,0
"MAGI3",997.46,982.1,1018.51,962.52
"ST6GALNAC3",29.96,35.72,36.9,48.82
"ARL13A",0,0,0,0
"ADARB2",0,0,0,0
"DEFB34",0,0,0,0
"GAN",223.31,249.74,238.36,222.25
"CPNE8",446.36,426.08,440.56,458.86
"SLC22A30",0,0,0,0
"D930048N14RIK",259.42,268.02,249.33,249.24
"H1F3",7.68,7.59,8.98,10.05
"HOOK2",689.9,739.95,738.26,747.73
"DLG2",0,0,0,0
"LRRTM4",0,0,0,0
"SERP2",3.07,2.81,1,2.87
"ADAM17",983.64,1011.35,1011.53,976.88
"A1CF",0,0,0,0
"ISOC2B",47.38,42.47,40.14,42.21
"PLEKHG3",1652.79,1699.55,1692.2,1690.72
"PCDH15",0,0,0,0.29
"TERB1",4.35,4.78,4.49,2.01
"OR7G32",0,0,0,0
"GM9885",0,0,0,0
"SH2D6",0,0,0,0
"ASAP2",363.89,344.23,353.73,360.66
"LYPD9",0,0,0,0
"RNF103",336.24,336.93,338.09,344.29
"5830454E08RIK",5.38,4.78,3.74,5.17
"GM9887",8.45,6.75,12.72,16.08
"ZFP112",9.22,10.97,8.73,9.76
"ZMAT1",14.08,14.06,12.47,13.5
"RAP1B",1893.77,1836.23,1755.78,1833.15
"JUN",2827.22,3124.59,2782.02,2583.46
"RAB7B",13.57,19.97,18.45,10.91
"TLN2",502.45,478.67,509.38,481.26
"TNRC6A",694.51,746.42,744.25,685.13
"BC004004",626.14,658.39,673.94,665.9
"ZFP608",859.43,971.97,960.17,926.91
"GM9888",0.77,0,1.5,1.16
"KCNT2",0,0,0,0
"MAP1B",311.15,281.81,291.22,280.26
"GM5111",0,0,0,0
"KLRC2",0,0,0,0
"SUCLG1",713.72,695.79,703.11,680.25
"SWT1",205.38,198.84,207.69,192.39
"TRIM30B",0,0,0,0
"REPIN1",503.73,485.42,478.96,492.46
"TRAF7",1646.9,1622.49,1632.09,1635.87
"GPR25",0,0,0,0
"A630001G21RIK",0.51,0.56,0.25,1.15
"ZFP212",522.16,553.49,519.1,551.9
"GM12703",0,0,0,0
"GM9889",0,0,0,0
"OAS1A",61.69,55.39,47.85,60
"4833418N17RIK",0,0,0,0
"GRK4",19.97,22.78,21.44,24.41
"OR51H7",0,0,0,0
"GM9890",0,0,0,0
"1700030K09RIK",211.45,233.35,217.9,201.57
"NUP107",1026.66,994.75,993.83,1047.51
"ATAD2B",256.6,254.24,267.53,254.99
"OR6C76B",0,0,0,0
"BEST2",0,0.56,0.75,0.57
"CYSLTR1",3.33,1.69,1,1.15
"GM9892",9.54,13.51,11.72,14.37
"SAE1",1768.55,1710.24,1782.45,1804.72
"JUNB",14315.09,14589.74,13845,13924.93
"C130026L21RIK",0,0,0,0
"TAS2R137",0,0,0,0
"REEP1",2.82,3.66,1,1.44
"NRK",0,0,0,0
"DNAH6",0.77,0.28,1.25,1.15
"GM13619",0,0,0,0
"PRKCB",0,0,0,0
"UBXN8",319.26,337.9,341.83,357.79
"GM9894",0,0,0,0
"LAMB2",944.71,1031.6,951.19,932.37
"SMARCA5-PS",0.99,0.31,0.75,1.56
"CYP2J6",0,0,0,0
"MSL1",1284.03,1346.03,1349.37,1326.05
"SENP7",384.64,362.24,384.47,400.57
"PRKG1",2.56,3.94,3.74,3.45
"ARHGEF15",1.28,0,0.25,0
"BPI",0,0,0,0
"RNASEH2A",785.68,788.89,799.35,839.62
"CTIF",338.23,324.2,362.52,308.35
"FBXO31",267.61,273.65,291.96,292.03
"GLIS3",2917.62,3112.23,3188.92,2882.67
"RNF157",273.5,301.49,319.14,314.14
"C130021I20RIK",0,0,0,0
"CPVL",0.26,0,0,0
"GAS1",704.24,716.32,734.52,725.05
"MRPL35",428.95,426.08,463.75,461.16
"CYP2F2",0,0,0,0
"UBE2QL1",0.51,0,0,0
"UBA2",1782.12,1777.17,1728.35,1799.55
"HRH1",0,0,0,0
"CREB5",47.89,52.31,55.85,43.93
"KRCC1",439.7,465.74,433.58,437.9
"CNTN2",2.56,3.37,1.75,4.88
"SV2B",0,0,0,0
"SPINK2",0.26,0.84,1,0.57
"GM6180",1.28,0,0.25,0.29
"APH1C",46.89,39.92,38.06,40.61
"CD8B1",0,0,0,0
"BRSK2",0,0,0,0
"GM15413",0,0,0,0
"ADH6A",0,0,0,0
"JAM2",0.26,0,0.5,0
"CLEC12A",0,0,0,0
"CFAP300",71.19,73.12,67.82,67.48
"ZFTA",1287.87,1394.4,1293.02,1336.67
"1700069B07RIK",5.12,4.78,1.5,4.88
"LINS1",165.43,165.93,168.3,162.24
"MYH7",0,0,0,0
"TMEM248",1289.39,1238.29,1291.01,1270.9
"GPR141",0,0,0,0
"YAP1",1373.15,1409.59,1392.01,1408.17
"FANK1",15.11,16.59,18.2,18.09
"SOCS3",436.12,435.36,430.09,414.35
"E330013P04RIK",0,0,0,0
"CHMP3",1328.84,1302.72,1294.52,1348.16
"GM5129",0,0,0.25,0
"RNF26",680.62,682.17,692.54,672.69
"GSX1",0,0,0,0
"SUPT7L",374.66,363.37,378.98,369.56
"MAPK11",355.71,333.55,348.31,358.93
"PTPRT",0,0,0,0
"OR1J20",0,0,0,0
"SPAG16",0,0,0,0
"FES",66.07,76.5,67.32,65.76
"DAW1",0,0,0.25,0.57
"GPR21",1.02,1.41,1,1.44
"CDH22",0,0,0,0
"9030619P08RIK",0,0,0,0
"RPL18-PS2",3.68,2.57,0.47,1.59
"BCL3",167.74,156.09,169.79,160.52
"MTERF1B",28.26,27.76,26.23,30.2
"A830005F24RIK",3.07,0.28,3.49,3.73
"CD200L1",0,0,0.5,0.57
"SPACA3",0,0,0,0
"GM9898",0,0,0,0
"MLLT11",392.84,397.68,386.96,392.82
"CIB4",0,0,0,0
"PRX",171.58,159.46,181.26,174.3
"ARHGAP20",0,0,0,0
"STYX",35.85,36.28,43.13,36.75
"KAT2B-PS",0,0,0,0.29
"ZFY1",0,0,0,0
"GM9899",0,0.28,0,0
"BTN2A2",4.87,2.81,3.49,2.3
"TAS2R136",0,0,0,0
"RAET1E",309.1,289.4,305.68,304.09
"DAND5",69.4,62.15,68.81,76.09
"CEACAM3",0,0,0,0
"OR6D12",0,0,0,0
"NDFIP2",704.76,684.54,648.52,707.14
"GM12592",6.55,5.69,8.02,7.09
"DSPP",0,0,0,0
"ALDH1A1",0,0.28,0,0.29
"TRMT1L",294.76,305.43,292.46,291.45
"OR9G19",0,0,0,0
"DDX10",338.55,338.33,346.07,364.39
"RAB4B",156.73,160.03,156.58,160.52
"POM121",1578.83,1569.53,1696.56,1554.55
"AI854703",12.55,13.78,14.21,13.5
"SLC22A26",0,0,0,0
"NRGN",0,0.28,0,0.57
"SEC61B",448.67,403.58,382.47,419.81
"SLAMF8",0,0,0,0
"GATD3A",356.48,365.05,338.59,376.16
"GAS5",711.67,757.95,713.83,714.42
"DIS3L2",265.31,277.59,291.47,276.24
"FICD",119.34,122.34,128.4,125.2
"TARM1",0,0,0,0
"ZFP943",258.39,261.56,257.81,260.44
"2310001K24RIK",0.52,0,0.25,0.57
"GM9905",4.5,6.02,6.91,5.78
"F730035P03RIK",0,0,0,0
"EPP13",0,0,0,0
"RXFP2",0,0,0,0
"ATP6V1E2",0,0,0,0
"TRIM50",0,0,0,0
"TAS2R107",0,0,0,0
"ZFP952",153.91,149.06,148.1,144.44
"OR13A1",0,0,0,0
"CACNG8",0,0,0.25,0
"PHGDH",9269.08,8864.75,8406.11,8664.35
"ADAMTS18",0,0,0,0
"CBX7",404.88,431.43,450.04,414.93
"HUNK",556.22,510.46,538.8,539.84
"GM4792",0,0,0,0
"MAPK14",1482.75,1459.37,1503.21,1409.03
"ADAMTS19",0,0,0,0
"4930597O21RIK",1.02,0.28,1.5,1.72
"THOC7",328.49,293.01,300.89,310.67
"GGCX",159.54,183.93,169.79,164.82
"HHIPL2",6.15,7.87,8.23,6.32
"HS6ST3",0,0,0,0
"TG",15.37,12.09,8.48,12.06
"KDM3A",2097.11,2065.16,2055.72,2042.19
"GM13534",1.79,4.57,2.49,4.29
"TNFAIP6",0,0,0,0
"TCF4",785.42,836.98,872.9,794.25
"USP21",792.34,850.76,837.25,859.72
"TRIM60",0.51,0,0,0.57
"GM5444",0,0,0,0
"GTSF2",0,0,0,0
"NRD1",985.5,952.42,1042.62,1023.95
"KCNIP1",0.51,0.28,0,0
"LGALS7",0.51,0.28,0.25,0
"A530021J07RIK",0,0,0,0
"CSTF2T",1137.54,1188.53,1158.38,1138.25
"GVIN-PS6",0,0,0,0
"6430503K07RIK",0,0,0,0
"SHISA7",6.66,9,7.48,8.15
"EBF4",92.7,90.84,108.21,104.52
"3110082I17RIK",481.96,489.08,430.09,465.75
"SMAGP",390.53,390.93,382.22,385.93
"IER2",8411.48,8905.26,8289.2,8369.2
"EIF3K",906.55,926.98,907.56,932.37
"4930563E22RIK",7.98,11.9,13.31,6.37
"TANC2",7.68,6.75,9.72,6.89
"ZFAND2A",898.1,937.66,924.76,895.04
"A730061H03RIK",1.02,0.84,0,1.44
"FATE1",0,0,0,0
"ZFP472",170.55,174.09,150.1,168.84
"4930442H23RIK",0.26,0,0.25,0
"RPIA",176.44,187.31,184.75,190.67
"NOTUMOS",0,0.84,1.09,0.57
"GM9913",0,0,0,0
"SH3PXD2A",1700.94,1684.08,1757.02,1684.41
"GYKL1",0,0,0,0
"TLL1",0,1.12,0,0
"GM9915",0,0,0,0
"DENND4A",160.82,158.06,168.3,167.69
"ALDH7A1",991.43,971.69,989.95,1006.36
"PLXNB1",2146.01,2160.5,2333.97,2150.73
"GPER1",80.41,84.94,76.05,88.44
"KRT42",0,0.56,0,0.29
"TGM5",0,0,0,0
"DEFB40",0,0,0,0
"KICS2",144.18,149.06,148.85,155.35
"DPEP2",0.77,0.28,0.5,0.29
"MAST1",15.05,15.92,18.84,23.07
"DEFB37",0,0,0,0
"NEBL",0,0,0,0
"B430305J03RIK",74.93,64.6,36.58,65.24
"4732471J01RIK",0.26,0,0.5,0
"DUSP7",154.93,162.84,156.33,172
"KLK1B26",0,0,0,0
"VMN2R43",0,0,0,0
"SPINKL",0,0,0,0
"TMEM39B",158.77,149.06,148.85,163.96
"GM6457",0.51,1.12,1.99,2.87
"GM5114",0,0,0,0
"PTRH1",95.78,84.09,77.04,90.45
"SOX14",0,0,0,0
"GM9920",0.78,0.28,0.25,0.87
"CHD8",1162.23,1204,1238.06,1141.76
"OAS1F",0,0,0,0
"CHCHD3",790.29,793.95,758.46,781.9
"LYSMD1",294.09,276.95,280.7,294
"RDH8",0,0,0,0
"UBXN7",1126.28,1186.28,1188.05,1155.48
"1700016K19RIK",5.38,5.06,7.23,6.03
"DEFB38",0,0,0,0
"KRT16",0.26,0,0.75,0.29
"EXOC6",697.33,737.98,748.49,743.14
"GRWD1",517.3,474.17,461.51,497.91
"OR11G2",0,0,0,0
"CAMK2D",863.79,862.29,886.12,846.8
"BCL2A1C",0,0,0,0
"GM9922",2.05,3.66,1.5,5.74
"PPFIA2",0,0,0,0
"GM9923",11.82,5.77,17.05,12.27
"H2-T24",12.8,10.69,16.46,10.34
"NUDCD3",1204.89,1262.49,1234.67,1242.77
"TXLNA",1076.08,1141.28,1129.46,1114.42
"LIPG",351.35,315.55,347.56,320.46
"ADGRG4",0,0,0,0
"DNAJC5G",0,0,0,0
"GM9925",0,0,0,0
"SLC51B",0,0,0,0
"MEPE",0,0,0,0
"GM5142",0,0,0,0
"FPGT",323.44,332.15,325.37,308.4
"AYM1",0,0,0,0
"SRCAP",957.35,948.3,1007.3,951.02
"SH2D4A",697.33,742.48,720.06,769.56
"KIRREL3OS",0,0,0.25,0
"4933409G03RIK",0,0,0,0
"SLC39A8",4.61,0.84,2.49,2.3
"ECH1",631.77,588.08,601.63,643.5
"MAT2A",2135.78,2148.69,2076.91,2070.91
"RHOX10",0,0,0,0
"KDM4D",0.77,0.84,1,0.57
"NANP",71.52,88.4,62.16,57.5
"GM9929",4.27,5.47,5.23,5.34
"CYHR1",1889.68,1900.64,1809.38,1936.81
"SHISA6",0,0,0,0
"CNN3",2336.78,2269.01,2218.45,2363.73
"ADNP2",790.8,812.79,790.12,803.73
"GM12474",0,0,0,0
"ANG5",0,0,0,0
"STUM",0,0,0,0
"LGALS4",7.17,6.47,9.72,7.18
"PDE5A",352.63,373.21,349.56,342.28
"CD8A",0,0,0,0
"A730045E13RIK",0,0,0,0
"GM9930",0,0,0,0
"ZFP14",8.19,7.59,9.23,8.04
"TUSC1",0.77,0,0,0
"TDRD9",0,0,0,0
"MILL1",0,0,0,0
"D630008O14RIK",0,0,0,0
"NDST1",1865.86,1921.45,2094.86,1894.6
"TMEM179",0,0,0,0
"SIRT5",69.4,64.4,65.07,70.93
"NT5DC3",182.33,194.9,180.51,186.65
"RDH18-PS",0,0,0,0
"ADAM39",0,0,0,0
"TCEAL5",0,0,0,0
"OR11M3",0,0,0,0
"KLK13",0,0,0,0
"ERCC6",192.07,188.15,193.23,184.92
"RDH19",0,0,0,0
"OR13G1",0,0,0,0
"A930004D18RIK",123.69,122.62,120.92,114
"GM9934",0,0,0,0
"PKP3",212.04,206.43,219.41,217.37
"6030452D12RIK",0,0,0,0
"IIGP1",0.51,1.41,0,0.29
"SKIDA1",104.48,106.87,109.7,119.45
"UTP18",581.83,588.64,591.16,644.93
"CAPN12",3.11,1.42,2.79,2.62
"FBXW28",0,0,0,0
"1810037I17RIK",1582.88,1500.43,1359.84,1529.63
"SLC25A40",191.81,198.84,199.21,208.47
"NLRP9A",0,0,0,0
"TRY4",0,0,0,0
"SKP2",595.15,591.73,576.45,568.26
"E130116L18RIK",0,0,0,0
"ZDHHC25",0,0,0,0
"H2-T3",0,0,0,0
"UMODL1",0,0,0,0
"A430110L20RIK",0.77,1.97,1,2.01
"ADM2",1.79,1.12,1.75,2.3
"OR1M1",0,0,0,0
"VMN1R236",0,0,0,0
"KRT15",0,0,0,0.57
"SYNE3",267.36,266.9,301.94,269.34
"GM4894",0,0,0,0
"NKX2-4",0,0,0,0
"FAM83E",0.77,1.41,1,0.29
"SPOCK3",0,0,0,0
"CEACAM10",0,0,0,0
"A930012O16RIK",3.33,3.94,2.74,2.58
"KLF1",4.87,8.72,4.49,7.18
"CTHRC1",0,0,0,0
"GON4L",1353.88,1498.25,1455.18,1426.45
"FFAR4",0,0,0.25,0
"IFI205",0,0,0,0.29
"ALKAL2",0.26,0,0,0
"GZMM",14.6,14.62,14.96,16.37
"SPRR2K",0,0,0,0
"TPRKB",372.86,372.08,379.89,381.24
"OR5P4",0,0,0,0
"FRA10AC1",282.47,286.3,289.47,305.24
"GM9939",0.73,0,1.03,1.68
"FGFR3",102.18,93.94,102.97,95.62
"MSI1",0.26,0.28,0.25,0.57
"GM5082",0.26,0,0,0
"LIFR",269.15,293.34,286.48,289.16
"SERPINB9D",0,0,0,0
"ZSCAN4C",0.9,0,0.9,1.79
"ARFGAP3",295.27,301.21,294.71,287.43
"PRR14L",664.29,713.9,729.79,675.66
"P2RY10B",0,0,0,0
"EAPP",400.01,425.24,409.9,401.43
"D130007C19RIK",0,0.28,1,1.14
"CPSF3",922.94,927.54,911.05,953.62
"OBOX1",0,0,0,0
"MRPS21",625.88,673.58,631.3,658.43
"LRRC36",0,0,0,0
"TAF4B",156.73,162.84,164.06,165.68
"LCE3A",0,0,0,0
"KCNN4",0,0,0,0
"4930553M12RIK",0,0.28,0,0
"BSX",0,0,0,0
"LEXM",0,0,0,0
"RHOB",4739.17,4666.94,4381.21,4312.09
"2410024N13RIK",0,0,0,0
"ZFP747",133.17,149.33,143.85,128.64
"PNMA1",12.88,16.94,13.32,17.49
"CEACAM2",0,0,0,0
"MDM4",777.48,808.29,823.53,748.31
"4930517O19RIK",0,0,0,0
"CKLF",68.12,72.28,59.84,65.76
"SLFN5",0,0,0,0
"DNAJC8",1236.91,1208.22,1161.13,1241.34
"OR3A1D",0,0,0,0
"SPCS3",1691.98,1724.3,1711.89,1655.12
"TMEM74",0,0,0,0
"GM4793",0,0,0,0
"SLC30A7",692.72,714.85,753.72,661.5
"CYP3A44",0,0,0,0
"2900041M22RIK",0.26,0,0,0
"FABP1",0,0,0,0
"CADPS",0,0,0,0
"A930005H10RIK",16.13,22.5,18.7,24.41
"ATPIF1",1101.44,1099.38,1049.43,1152.61
"OR2Q1",0,0,0,0
